,B01003_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B01001I_001E,B09020_001E,B15003_002E,B15003_017E,B15003_022E,B15003_023E,B15003_025E,B17001_002E,B27001_002E,B27001_030E,NAME,state,place
26795,1169,19,37,64,40,15,37,53,49,120,0,0,0,1169,0,0,0,0,0,15,434,0,300,233,34,0,55,649,520,"Captains Cove CDP, Virginia",51,12915
26796,5981,43,92,80,81,37,0,83,94,93,80,14,31,4327,1115,0,70,0,198,408,728,42,742,808,496,58,263,2898,2861,"Carrollton CDP, Virginia",51,13160
26797,183,0,10,7,0,0,0,0,0,33,9,18,0,173,0,10,0,0,0,0,77,0,51,7,8,0,0,67,116,"Carrsville CDP, Virginia",51,13192
26798,12132,85,104,148,45,90,83,128,103,132,110,112,175,8707,951,36,1820,0,224,1053,1315,51,553,3307,1917,146,537,5978,6057,"Cascades CDP, Virginia",51,13403
26799,1901,0,10,64,11,34,33,0,47,106,24,16,40,1813,0,0,17,0,0,0,385,10,502,68,34,0,555,868,1033,"Castlewood CDP, Virginia",51,13512
26800,251,0,0,0,0,18,0,0,17,0,0,0,0,251,0,0,0,0,0,0,35,0,69,0,0,0,0,141,110,"Catlett CDP, Virginia",51,13624
26801,266,0,36,0,0,0,0,0,19,25,31,0,0,51,215,0,0,0,0,0,111,0,153,8,0,0,9,77,189,"Cats Bridge CDP, Virginia",51,13635
26802,25542,257,375,586,428,289,270,352,462,683,444,346,499,21721,1724,26,1167,0,278,796,4991,81,3214,5810,1749,449,1766,11943,13576,"Cave Spring CDP, Virginia",51,13720
26803,1085,18,19,21,27,10,3,16,11,19,27,33,21,1069,2,11,0,0,0,0,225,15,196,43,26,0,271,547,531,"Cedar Bluff town, Virginia",51,13784
26804,1304,23,33,7,29,17,0,25,13,22,24,0,13,1110,152,0,0,0,0,0,206,0,264,106,132,0,81,626,678,"Central Garage CDP, Virginia",51,14312
26805,74627,598,635,548,336,244,204,475,600,977,253,316,314,39814,5775,173,22147,76,2519,11148,5500,828,7082,16706,9282,925,4613,36614,37732,"Centreville CDP, Virginia",51,14440
26806,6193,108,146,127,137,132,88,90,140,153,80,119,119,2385,3193,0,287,0,57,45,1439,44,953,1423,662,92,311,3151,3037,"Chamberlayne CDP, Virginia",51,14544
26807,24802,128,180,305,135,25,21,165,383,371,218,45,37,14191,1796,63,7416,0,525,4667,2013,223,2385,4946,3319,342,2035,11972,12773,"Chantilly CDP, Virginia",51,14744
26808,105,0,11,0,0,6,11,4,4,12,6,0,7,51,42,12,0,0,0,0,61,0,20,3,12,6,0,46,59,"Charles City CDP, Virginia",51,14904
26809,561,25,6,12,12,7,9,6,11,13,4,4,8,315,197,2,0,0,2,4,117,0,133,30,25,0,144,252,250,"Charlotte Court House town, Virginia",51,14952
26810,46487,411,312,579,310,257,147,425,450,712,382,338,503,32565,8782,141,3370,17,169,2431,4826,449,4747,7383,4534,1646,10759,22106,24004,"Charlottesville city, Virginia",51,14968
26811,2344,35,39,30,46,18,16,44,37,20,44,42,50,1038,1267,5,0,0,13,0,421,28,479,126,34,9,635,1161,1183,"Chase City town, Virginia",51,14984
26812,310,0,17,0,0,0,9,16,0,0,0,0,0,26,284,0,0,0,0,0,42,0,116,8,10,0,26,158,152,"Chase Crossing CDP, Virginia",51,14995
26813,1109,3,14,28,12,8,30,27,28,15,16,40,25,801,167,0,7,0,65,83,246,12,150,196,88,14,82,443,499,"Chatham town, Virginia",51,15000
26814,1518,16,19,5,65,0,0,35,6,66,57,10,0,1099,391,0,28,0,0,0,279,11,252,199,132,20,252,720,798,"Chatmoss CDP, Virginia",51,15048
26815,470,2,17,10,3,14,6,17,12,11,0,32,30,262,200,0,0,0,0,16,154,2,119,35,2,7,67,196,274,"Cheriton town, Virginia",51,15112
26816,18800,64,126,84,105,46,0,121,103,176,164,24,0,6004,9080,49,1240,0,889,4049,1013,218,1824,2490,1277,133,2031,9284,9358,"Cherry Hill CDP, Virginia",51,15176
26817,235410,2072,2504,3321,2161,1208,1034,2286,2975,4277,2814,1758,2186,145521,70171,445,7655,249,3232,13209,28596,1241,33107,30660,14664,1363,21962,104308,118732,"Chesapeake city, Virginia",51,16000
26818,21957,320,233,240,298,53,127,203,333,432,166,150,315,15647,4361,13,418,0,683,1543,2870,69,3336,2468,1529,78,1703,9932,11991,"Chester CDP, Virginia",51,16096
26819,841,10,9,29,7,6,0,23,35,14,0,6,23,832,0,0,0,0,0,0,162,0,149,126,70,0,39,476,365,"Chester Gap CDP, Virginia",51,16240
26820,1853,15,40,35,21,70,18,13,42,78,29,28,116,1757,42,0,0,0,26,115,505,14,496,171,67,3,260,854,830,"Chilhowie town, Virginia",51,16480
26821,2903,93,55,111,60,9,31,74,84,109,88,65,54,2626,128,16,91,0,36,21,833,34,777,245,255,59,317,1326,1550,"Chincoteague town, Virginia",51,16512
26822,21892,190,199,245,301,222,176,201,237,386,493,399,277,19589,1483,115,520,0,53,637,3326,87,2745,3747,2269,622,1708,10503,11231,"Christiansburg town, Virginia",51,16608
26823,171,0,21,0,0,0,0,0,19,0,0,0,0,171,0,0,0,0,0,0,40,0,68,38,0,0,0,59,112,"Churchville CDP, Virginia",51,16736
26824,306,11,7,4,4,7,11,1,21,10,0,7,8,227,57,1,14,0,6,5,91,7,86,9,12,3,71,172,134,"Claremont town, Virginia",51,16880
26825,1311,29,23,30,38,12,13,26,18,69,31,25,17,869,408,0,12,0,0,33,331,3,188,164,118,5,201,647,662,"Clarksville town, Virginia",51,16992
26826,1547,38,40,61,44,17,0,17,28,61,39,7,39,1513,21,0,0,0,13,22,391,0,240,53,66,14,101,711,813,"Claypool Hill CDP, Virginia",51,17120
26827,135,0,1,2,0,8,7,0,2,0,0,6,4,135,0,0,0,0,0,0,30,0,24,3,0,0,40,78,57,"Cleveland town, Virginia",51,17296
26828,259,7,9,10,2,0,3,0,4,13,2,0,3,248,0,0,11,0,0,2,53,0,14,85,35,5,1,138,121,"Clifton town, Virginia",51,17376
26829,3668,48,87,82,34,22,53,62,91,64,116,53,124,2881,589,0,6,0,59,164,836,21,857,209,123,25,1153,1596,1897,"Clifton Forge town, Virginia",51,17440
26830,309,8,3,3,5,1,0,0,11,11,8,0,4,302,7,0,0,0,0,0,54,0,74,8,4,4,137,147,162,"Clinchco town, Virginia",51,17504
26831,70,0,0,0,0,0,0,0,0,0,2,0,4,70,0,0,0,0,0,0,6,1,32,0,0,0,40,40,30,"Clinchport town, Virginia",51,17536
26832,1607,14,15,24,43,12,42,8,39,44,36,35,50,1516,32,0,0,0,13,49,362,8,331,96,58,3,260,749,699,"Clintwood town, Virginia",51,17552
26833,348,7,6,0,26,0,0,0,0,8,23,0,35,144,204,0,0,0,0,15,105,0,28,27,0,0,45,201,147,"Clover CDP, Virginia",51,17632
26834,3531,27,55,51,22,55,38,45,14,109,51,63,26,3032,139,3,190,0,98,298,556,37,515,591,198,60,299,1625,1906,"Cloverdale CDP, Virginia",51,17680
26835,862,0,13,15,9,0,32,0,25,25,28,9,24,605,257,0,0,0,0,0,180,0,284,30,14,0,114,349,513,"Cluster Springs CDP, Virginia",51,17776
26836,1939,8,37,14,22,8,5,33,5,33,35,7,40,1919,7,0,0,0,0,22,247,12,324,70,5,0,709,961,978,"Coeburn town, Virginia",51,17952
26837,7102,37,66,98,130,79,150,60,104,262,191,100,213,5748,987,0,57,0,153,453,1490,65,1321,608,234,100,1250,3284,3785,"Collinsville CDP, Virginia",51,18352
26838,3541,20,111,65,38,38,39,97,148,105,129,120,113,3015,141,50,43,0,31,298,1023,0,755,464,244,4,354,1514,1967,"Colonial Beach town, Virginia",51,18400
26839,17582,167,243,365,335,159,166,199,307,484,366,353,418,13601,2339,87,675,0,409,971,3562,170,3318,1863,745,188,2312,8009,9431,"Colonial Heights city, Virginia",51,18448
26840,78,0,2,1,1,0,0,0,0,1,1,0,0,30,43,0,0,0,0,6,6,0,19,10,0,0,10,30,48,"Columbia town, Virginia",51,18624
26841,1446,18,22,43,0,10,38,17,47,48,16,0,0,1244,117,0,0,0,0,85,259,0,206,90,75,0,35,706,740,"Concord CDP, Virginia",51,18880
26842,10458,40,68,113,39,76,58,66,113,93,64,38,91,7246,992,34,839,8,904,1872,859,103,1039,2478,1058,83,218,5495,4904,"Countryside CDP, Virginia",51,19560
26843,3802,43,0,12,10,11,0,0,23,0,19,16,48,2268,1209,0,172,0,101,302,182,16,463,535,290,32,291,1768,2020,"County Center CDP, Virginia",51,19571
26844,1966,7,11,16,37,24,9,28,20,57,21,20,66,908,944,3,0,0,31,69,316,11,388,150,95,16,591,783,1011,"Courtland town, Virginia",51,19600
26845,5675,94,107,112,136,19,48,86,91,188,83,80,188,4656,753,0,85,14,0,116,1232,36,1287,343,178,11,1108,2712,2784,"Covington city, Virginia",51,19728
26846,956,15,10,19,10,0,7,13,12,2,30,0,34,937,0,0,0,0,9,15,152,0,226,22,10,0,293,394,562,"Craigsville town, Virginia",51,19904
26847,2808,37,46,25,26,19,12,31,34,26,19,61,35,1802,954,13,9,0,0,65,371,63,518,248,62,9,685,1321,1487,"Crewe town, Virginia",51,20160
26848,1640,50,13,76,15,16,0,0,12,82,87,0,0,1526,96,0,0,0,18,0,351,16,641,54,67,0,271,693,947,"Crimora CDP, Virginia",51,20240
26849,5970,39,107,96,39,0,20,103,130,60,39,15,0,4232,407,8,1027,0,0,379,648,17,151,924,1269,192,58,2692,3207,"Crosspointe CDP, Virginia",51,20436
26850,6764,0,201,146,60,0,74,54,156,105,89,37,121,6167,153,0,298,0,0,100,1043,25,641,1235,708,390,363,3298,3455,"Crozet CDP, Virginia",51,20560
26851,17882,107,150,272,202,72,101,128,153,305,160,221,276,11907,3599,41,358,0,1068,3039,2147,138,2506,1596,549,47,2435,8190,9499,"Culpeper town, Virginia",51,20752
26852,172,22,0,0,0,0,0,0,0,36,0,0,0,45,127,0,0,0,0,0,58,0,57,3,0,0,110,87,85,"Cumberland CDP, Virginia",51,20768
26853,3124,11,43,0,24,21,5,123,0,39,20,8,6,1692,1197,0,29,0,100,207,300,15,455,259,208,27,322,1454,1648,"Dahlgren CDP, Virginia",51,21008
26854,597,0,1,0,0,0,0,0,0,0,0,0,0,451,102,0,5,0,6,49,1,2,49,58,28,4,16,171,259,"Dahlgren Center CDP, Virginia",51,21016
26855,73279,619,636,495,371,234,150,614,605,919,653,231,313,34918,17735,314,6903,361,9069,22808,5840,1031,11738,7817,3904,271,6118,36460,36405,"Dale City CDP, Virginia",51,21088
26856,3006,15,17,154,58,18,30,27,16,154,173,70,98,3006,0,0,0,0,0,54,830,12,532,572,357,30,154,1372,1549,"Daleville CDP, Virginia",51,21152
26857,709,8,28,0,17,8,9,11,18,10,4,3,26,699,1,0,0,0,0,0,142,13,81,86,27,0,89,382,327,"Damascus town, Virginia",51,21184
26858,673,18,5,4,0,0,0,6,76,0,0,0,38,653,20,0,0,0,0,0,147,0,243,22,6,0,174,260,413,"Dante CDP, Virginia",51,21312
26859,41911,526,596,707,496,456,354,649,859,967,898,692,1059,19162,20614,40,402,28,495,1625,8259,471,6631,3438,1310,237,8629,18629,22137,"Danville city, Virginia",51,21344
26860,1622,7,12,14,30,15,0,16,9,33,37,11,10,1516,7,0,61,0,16,345,194,11,254,299,89,6,65,802,820,"Dayton town, Virginia",51,21648
26861,70,0,0,15,0,0,0,0,0,13,0,0,0,70,0,0,0,0,0,0,28,0,28,0,15,0,28,15,55,"Deep Creek CDP, Virginia",51,21776
26862,152,0,0,7,0,0,0,0,0,9,0,0,8,125,0,0,0,0,0,0,24,0,68,0,0,0,0,68,84,"Deerfield CDP, Virginia",51,21872
26863,1130,57,70,18,15,32,0,30,34,46,19,7,42,1041,22,11,0,0,0,12,370,0,286,140,83,14,175,614,516,"Deltaville CDP, Virginia",51,22064
26864,358,2,4,2,2,2,0,6,0,7,2,8,8,124,191,0,3,0,0,24,43,1,82,35,8,0,49,151,207,"Dendron town, Virginia",51,22160
26865,519,2,13,12,1,13,4,15,3,13,16,15,20,266,237,0,0,0,0,11,127,2,131,23,2,0,184,235,225,"Dillwyn town, Virginia",51,22560
26866,1036,51,44,0,0,48,0,0,0,53,29,55,0,1001,0,0,0,0,0,20,280,0,262,31,62,0,158,551,485,"Dooms CDP, Virginia",51,22976
26867,885,5,0,41,6,14,4,5,9,11,3,2,4,496,377,0,7,0,0,117,104,13,158,26,16,3,320,406,479,"Drakes Branch town, Virginia",51,23376
26868,11690,109,225,138,62,66,25,97,206,137,76,16,94,9318,447,0,1438,0,124,1336,1251,26,582,2915,2010,209,212,5856,5824,"Dranesville CDP, Virginia",51,23392
26869,387,0,0,17,0,0,0,0,0,19,0,0,0,351,36,0,0,0,0,0,36,0,63,79,44,0,41,233,154,"Draper CDP, Virginia",51,23408
26870,1328,26,28,12,0,0,0,27,0,15,7,13,9,1275,8,28,17,0,0,17,137,0,271,47,55,0,151,688,640,"Dryden CDP, Virginia",51,23584
26871,2672,32,32,39,16,19,0,12,42,51,50,26,36,2373,212,0,0,0,8,51,355,5,632,141,31,8,392,801,1065,"Dublin town, Virginia",51,23648
26872,105,0,1,1,4,0,2,1,2,1,5,0,2,105,0,0,0,0,0,0,19,2,18,0,2,0,16,50,55,"Duffield town, Virginia",51,23680
26873,4393,37,52,35,0,0,0,22,20,19,8,0,12,2615,413,6,947,0,229,1182,205,63,572,848,600,67,216,2075,2268,"Dulles Town Center CDP, Virginia",51,23732
26874,8584,34,59,90,93,76,12,71,87,152,110,114,103,4159,2233,11,183,0,1262,2287,1001,42,1277,943,419,15,2216,4249,4269,"Dumbarton CDP, Virginia",51,23744
26875,5216,48,62,0,7,42,0,44,35,20,0,1,0,2881,1439,20,227,0,516,2196,259,11,735,305,197,20,768,2413,2782,"Dumfries town, Virginia",51,23760
26876,333,4,5,6,0,4,5,0,7,0,0,5,0,329,0,0,0,0,0,0,36,0,61,14,1,0,95,163,170,"Dungannon town, Virginia",51,23952
26877,9473,129,118,139,65,97,213,105,179,138,123,100,159,6423,651,30,1909,0,101,531,1565,76,403,2332,1482,348,339,4645,4693,"Dunn Loring CDP, Virginia",51,23984
26878,15276,264,119,283,237,69,30,175,296,329,174,111,327,1665,13019,0,242,0,140,189,2414,142,2629,1532,460,73,2154,6705,8546,"East Highland Park CDP, Virginia",51,24496
26879,1239,0,39,0,31,33,18,54,62,20,14,12,25,1097,94,0,0,31,0,8,308,51,218,172,56,20,290,408,744,"East Lexington CDP, Virginia",51,24544
26880,220,3,0,6,5,4,2,0,4,3,1,14,6,149,71,0,0,0,0,0,48,0,37,32,23,2,33,109,111,"Eastville town, Virginia",51,24752
26881,156,0,0,0,0,0,0,0,0,15,0,0,0,80,76,0,0,0,0,0,15,0,41,21,0,0,15,102,54,"Ebony CDP, Virginia",51,24816
26882,1289,15,12,39,18,15,14,17,12,48,6,8,21,1153,56,0,4,0,9,103,225,6,286,86,29,5,152,659,630,"Edinburg town, Virginia",51,25008
26883,2795,9,34,84,37,18,23,20,50,81,78,45,48,2645,85,0,43,0,11,17,527,14,631,251,98,11,286,1312,1476,"Elkton town, Virginia",51,25408
26884,1173,0,0,71,0,40,0,62,0,16,13,0,19,1147,26,0,0,0,0,159,221,0,375,0,0,0,229,783,390,"Elliston CDP, Virginia",51,25488
26885,1237,0,0,32,26,5,0,5,16,26,5,0,0,1047,127,0,27,0,10,50,115,0,40,128,102,11,95,649,583,"Emory CDP, Virginia",51,25792
26886,5495,32,36,112,48,33,34,52,127,118,102,62,165,1804,3531,4,11,0,6,311,921,52,1045,368,129,30,1631,2414,2864,"Emporia city, Virginia",51,25808
26887,4063,52,20,94,18,20,0,78,37,55,19,27,52,2692,1030,0,72,0,202,330,472,20,733,356,160,0,158,1947,2091,"Enon CDP, Virginia",51,25877
26888,820,0,24,0,0,12,0,0,0,0,46,0,0,375,439,0,6,0,0,187,82,17,179,43,26,0,46,379,441,"Esmont CDP, Virginia",51,25968
26889,5403,20,47,29,11,16,49,69,23,40,49,20,65,1012,4164,2,6,13,31,284,438,44,503,325,109,29,560,2338,3060,"Ettrick CDP, Virginia",51,26128
26890,202,9,0,0,0,11,0,0,0,0,0,0,0,202,0,0,0,0,0,0,20,0,22,20,0,0,44,96,106,"Ewing CDP, Virginia",51,26384
26891,1446,34,42,69,21,35,7,45,36,69,29,44,31,802,625,0,4,0,0,28,462,13,395,38,39,0,448,686,760,"Exmore town, Virginia",51,26416
26892,23580,177,349,299,258,187,133,277,412,333,389,239,322,16104,1145,40,3782,13,1190,3985,3375,191,2066,4797,3349,509,1797,11402,11603,"Fairfax city, Virginia",51,26496
26893,11607,241,301,229,142,74,17,304,220,220,131,66,155,8805,590,0,1693,0,81,620,2100,42,687,2810,2323,382,148,5705,5827,"Fairfax Station CDP, Virginia",51,26592
26894,8066,23,101,109,32,14,11,66,109,128,60,10,15,3788,690,24,3065,0,130,573,678,37,537,2065,1540,132,169,4022,4002,"Fair Lakes CDP, Virginia",51,26701
26895,2575,74,47,36,57,16,15,62,62,57,38,20,20,2490,29,10,0,0,0,0,504,0,452,367,144,115,264,1364,1211,"Fairlawn CDP, Virginia",51,26736
26896,33789,174,222,404,124,55,80,225,270,251,256,305,144,19286,3244,104,8852,0,592,3686,2510,150,2305,8296,5560,762,2334,16383,17172,"Fair Oaks CDP, Virginia",51,26875
26897,153,0,8,10,4,4,27,0,0,7,12,19,35,93,60,0,0,0,0,0,126,12,50,0,0,0,14,33,0,"Fairview CDP, Virginia",51,26944
26898,614,0,0,15,0,0,0,0,0,34,0,0,0,595,19,0,0,0,0,0,49,0,278,112,17,0,126,357,257,"Fairview Beach CDP, Virginia",51,27040
26899,13843,157,100,177,104,89,64,236,138,207,215,109,129,10938,667,0,1282,0,285,1474,1725,8,654,3371,2529,549,405,6746,7034,"Falls Church city, Virginia",51,27200
26900,4880,9,128,62,67,0,12,119,43,85,53,42,49,4528,208,15,3,0,5,394,669,5,836,746,284,45,254,2290,2580,"Falmouth CDP, Virginia",51,27264
26901,139,0,0,15,9,0,0,0,0,17,0,0,0,121,0,18,0,0,0,0,41,0,28,17,15,0,18,82,57,"Fancy Gap CDP, Virginia",51,27296
26902,8452,16,65,86,42,87,14,76,58,94,114,142,188,5713,2056,31,89,0,205,586,982,38,871,599,362,132,2051,3040,4845,"Farmville town, Virginia",51,27440
26903,2235,0,10,11,24,9,18,10,19,8,23,0,17,1653,444,24,0,0,33,115,149,25,194,71,45,10,67,1142,1093,"Ferrum CDP, Virginia",51,27712
26904,820,0,32,7,0,0,29,0,0,37,32,44,0,709,30,0,0,0,0,100,181,0,245,18,10,0,264,378,442,"Fieldale CDP, Virginia",51,27744
26905,464,2,13,8,6,7,0,2,4,14,7,6,9,410,46,0,0,0,0,7,78,2,58,65,37,0,85,174,172,"Fincastle town, Virginia",51,27824
26906,8022,107,123,85,126,107,69,100,75,226,300,153,185,7250,546,36,24,0,42,143,1656,14,1287,1091,698,111,404,3356,4053,"Fishersville CDP, Virginia",51,27968
26907,313,0,0,0,0,0,8,7,0,0,0,0,21,313,0,0,0,0,0,0,36,0,70,32,0,0,62,102,211,"Flint Hill CDP, Virginia",51,28496
26908,8507,38,136,122,39,16,0,68,134,54,69,0,0,4173,276,4,3503,0,112,606,676,0,284,2054,2136,219,256,4179,4306,"Floris CDP, Virginia",51,28528
26909,589,5,5,16,5,2,4,9,12,13,15,18,12,531,56,0,2,0,0,55,116,10,89,76,33,2,139,274,315,"Floyd town, Virginia",51,28544
26910,10653,208,169,228,175,28,93,167,201,371,208,67,158,9143,538,25,777,0,170,300,2073,124,1450,1823,1003,337,790,5143,5510,"Forest CDP, Virginia",51,28688
26911,8009,0,0,0,0,0,0,0,0,18,0,0,0,4941,1730,11,259,13,165,1259,18,0,442,926,593,19,282,2858,3376,"Fort Belvoir CDP, Virginia",51,29008
26912,1123,20,8,0,20,0,0,8,47,0,11,11,0,1123,0,0,0,0,0,0,125,0,153,127,101,0,154,521,602,"Fort Chiswell CDP, Virginia",51,29040
26913,16978,134,235,349,203,234,161,156,219,307,273,312,314,15451,345,0,604,11,101,910,2897,41,510,4060,3196,588,187,8129,8397,"Fort Hunt CDP, Virginia",51,29136
26914,4901,4,0,0,0,0,0,15,0,0,12,0,0,2558,1662,66,82,22,202,968,31,0,307,551,137,19,352,1636,2045,"Fort Lee CDP, Virginia",51,29152
26915,20145,188,184,183,98,44,4,161,149,210,214,166,68,11551,4173,78,2667,6,401,2219,1669,226,1863,4713,3103,374,692,9820,9941,"Franconia CDP, Virginia",51,29552
26916,8334,89,111,207,72,70,84,131,128,197,147,100,203,3121,4907,0,24,0,50,59,1539,96,1332,875,463,49,1361,3614,4603,"Franklin city, Virginia",51,29600
26917,19588,246,273,284,81,53,62,250,187,265,105,8,150,13633,687,188,4343,13,89,1357,1964,108,922,4797,3892,407,394,9747,9803,"Franklin Farm CDP, Virginia",51,29628
26918,28135,246,232,293,206,163,94,210,324,418,276,295,203,18127,6326,37,669,34,1151,3007,2960,166,3368,4053,2275,389,4169,12769,15167,"Fredericksburg city, Virginia",51,29744
26919,238,0,0,0,0,0,0,0,0,0,0,0,0,168,70,0,0,0,0,0,0,0,0,21,24,0,27,60,178,"Free Union CDP, Virginia",51,29840
26920,458,18,2,14,17,10,10,10,21,17,10,16,32,450,5,0,0,0,0,6,177,2,104,41,10,0,51,222,236,"Fries town, Virginia",51,29920
26921,15027,121,152,248,226,96,75,165,191,316,256,186,198,12483,1125,93,311,0,70,1079,2230,134,2750,1213,454,41,2293,6896,7856,"Front Royal town, Virginia",51,29968
26922,15283,91,124,114,86,40,34,101,136,273,76,75,6,9868,1707,0,2614,0,378,1576,1156,119,1180,3470,1653,171,538,7361,7844,"Gainesville CDP, Virginia",51,30176
26923,6788,94,135,177,71,81,125,120,148,126,156,185,143,5999,490,4,6,0,187,997,1561,136,1570,286,101,55,1381,3182,3333,"Galax city, Virginia",51,30208
26924,122,0,0,0,0,0,0,0,0,11,0,0,0,102,20,0,0,0,0,38,11,0,0,0,10,0,0,62,60,"Gargatha CDP, Virginia",51,30384
26925,366,25,0,0,41,9,13,16,0,0,0,26,0,366,0,0,0,0,0,0,130,0,91,26,0,10,0,170,196,"Gasburg CDP, Virginia",51,30480
26926,2386,26,36,46,42,22,28,39,41,31,28,16,41,2294,90,0,2,0,0,8,396,5,377,178,59,12,440,1143,1243,"Gate City town, Virginia",51,30496
26927,9689,34,79,58,28,40,18,57,68,75,68,39,29,6262,1212,9,1500,14,308,1207,593,29,321,1196,738,163,298,4615,5058,"George Mason CDP, Virginia",51,30618
26928,1443,16,35,36,23,9,9,38,7,64,22,32,43,1365,9,18,4,0,47,75,334,8,227,153,59,0,211,674,762,"Glade Spring town, Virginia",51,31056
26929,1298,6,25,43,16,17,8,4,34,21,28,28,13,903,223,2,10,0,90,160,243,22,320,77,22,3,208,608,690,"Glasgow town, Virginia",51,31136
26930,16339,229,156,235,49,45,29,265,324,303,92,171,139,9915,4538,0,921,0,221,973,2037,72,2446,2923,1394,76,939,7496,8823,"Glen Allen CDP, Virginia",51,31200
26931,128,1,1,0,2,0,0,0,3,5,0,0,1,128,0,0,0,0,0,0,13,0,40,0,0,0,17,67,61,"Glen Lyn town, Virginia",51,31376
26932,1052,68,40,27,11,12,42,45,24,42,28,85,173,961,51,0,5,0,29,5,597,0,435,36,0,0,30,291,501,"Glenvar CDP, Virginia",51,31488
26933,2364,60,61,13,31,37,66,76,33,26,63,72,189,1759,516,0,30,0,0,36,727,18,376,359,43,20,252,934,1167,"Gloucester Courthouse CDP, Virginia",51,31608
26934,9291,77,223,254,197,59,36,125,317,194,198,107,46,8378,475,21,17,0,27,528,1833,14,1882,905,504,79,700,4017,5150,"Gloucester Point CDP, Virginia",51,31616
26935,669,0,0,0,11,0,4,0,0,44,12,0,0,589,80,0,0,0,0,0,71,4,62,159,73,0,4,286,383,"Goochland CDP, Virginia",51,31808
26936,1545,23,9,14,8,19,13,46,48,34,38,33,23,1002,459,0,0,0,1,63,308,5,352,104,57,2,193,647,898,"Gordonsville town, Virginia",51,31936
26937,317,2,7,0,2,0,2,7,6,3,4,17,13,289,18,0,0,0,0,0,63,0,107,2,6,0,54,119,198,"Goshen town, Virginia",51,31968
26938,883,0,8,52,13,13,0,16,9,46,10,18,0,851,0,0,22,0,0,0,185,0,220,92,0,19,79,434,449,"Gratton CDP, Virginia",51,32320
26939,15589,301,297,328,215,125,94,295,217,485,158,144,167,12358,141,41,2613,7,36,633,2826,39,607,3930,2694,710,476,7569,7993,"Great Falls CDP, Virginia",51,32496
26940,151,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,77,74,0,0,77,74,"Greenbackville CDP, Virginia",51,32560
26941,8473,95,152,104,47,41,43,127,144,196,67,18,51,5497,739,26,1792,0,16,1013,1085,63,724,1840,1170,103,511,4038,4435,"Greenbriar CDP, Virginia",51,32592
26942,225,0,0,7,0,8,0,9,0,8,0,0,19,186,39,0,0,0,0,44,51,0,58,35,8,0,47,127,98,"Greenbush CDP, Virginia",51,32624
26943,1424,3,0,35,48,0,0,0,26,10,0,38,0,1283,132,0,0,0,0,7,160,0,407,34,0,0,116,609,584,"Greenville CDP, Virginia",51,32944
26944,1326,19,23,45,14,33,24,3,31,60,34,75,30,713,531,0,3,0,0,6,391,2,233,79,64,0,346,597,638,"Gretna town, Virginia",51,33232
26945,2734,17,16,70,19,27,6,24,40,47,64,19,6,2586,64,0,0,0,53,166,355,16,760,159,17,5,233,1267,1467,"Grottoes town, Virginia",51,33488
26946,16704,94,392,173,175,67,38,90,187,129,116,82,118,8312,2359,14,1976,46,3162,5511,1661,376,1640,2631,1453,177,1616,8125,8442,"Groveton CDP, Virginia",51,33584
26947,892,3,9,4,0,33,0,10,5,2,32,21,13,709,151,0,16,0,16,19,132,0,132,98,83,0,81,342,370,"Grundy town, Virginia",51,33648
26948,426,17,0,12,8,0,0,0,0,67,9,0,0,426,0,0,0,0,0,0,113,0,136,57,8,0,0,234,192,"Gwynn CDP, Virginia",51,33824
26949,1441,6,19,36,33,23,19,29,27,32,49,14,32,797,627,0,15,0,0,16,319,4,410,135,76,17,241,585,690,"Halifax town, Virginia",51,34064
26950,273,8,2,8,0,1,3,0,6,12,3,3,2,260,5,8,0,0,0,25,48,0,50,7,9,0,76,115,158,"Hallwood town, Virginia",51,34176
26951,497,3,24,12,13,0,0,15,17,9,6,2,0,439,9,0,6,1,21,24,101,0,72,70,58,4,24,259,238,"Hamilton town, Virginia",51,34240
26952,1610,0,0,8,41,14,0,0,0,0,31,15,0,1312,198,0,42,0,14,53,109,0,14,15,129,101,0,1491,119,"Hampden-Sydney CDP, Virginia",51,34304
26953,136255,1164,1880,1885,1509,902,693,1590,2070,2571,1879,1494,1556,56973,68223,599,3293,143,2449,7389,19193,710,20788,14215,7224,819,19633,61599,69389,"Hampton city, Virginia",51,35000
26954,246,8,0,0,10,0,0,0,0,25,0,0,0,246,0,0,0,0,0,0,43,0,57,81,6,0,0,136,110,"Hanover CDP, Virginia",51,35160
26955,348,0,0,18,0,0,0,0,51,0,0,0,0,314,34,0,0,0,0,0,69,0,13,16,0,0,0,152,196,"Harborton CDP, Virginia",51,35240
26956,53064,283,289,509,407,223,241,362,395,529,415,371,584,43715,3718,55,2123,24,832,9922,4608,570,5877,5427,2484,870,13231,24945,27377,"Harrisonburg city, Virginia",51,35624
26957,1272,0,21,41,22,0,61,0,14,0,23,26,23,1134,116,0,0,22,0,33,231,22,368,14,0,0,39,642,630,"Harriston CDP, Virginia",51,35640
